Tag,actual_y,estimated_y,error_of_y(actual_y-estimated_y)
5057,0.74,0.3805406861082139,0.3594593138917861
18641,0.82,0.5002989568828506,0.3197010431171493
3745,0.119,0.4332633647638207,-0.3142633647638207
3144,0.053,0.31087074515001156,-0.25787074515001157
8098,0.5,0.2007657235044313,0.29923427649556866
3453,0.098,0.520669142541648,-0.422669142541648
19833,0.92,0.1727248222872982,0.7472751777127018
4159,0.12,0.13742938235741395,-0.017429382357413953
18484,0.16,0.39107880832255865,-0.23107880832255864
18298,0.82,0.38875649210072744,0.4312435078992725
8080,0.18,0.10098811681272782,0.07901188318727217
7001,0.063,0.18073267769582552,-0.11773267769582552
13789,0.95,0.7178628267327065,0.23213717326729344
6821,0.0029,0.407466872557027,-0.404566872557027
4577,0.0095,0.10593429828708262,-0.09643429828708262
12825,0.36,0.3224337979708452,0.03756620202915478
2568,0.0363,0.07303012752683885,-0.03673012752683885
18846,0.8,0.2425471663503837,0.5574528336496163
7729,0.55,0.7674318239677698,-0.21743182396776972
17883,0.63,0.32522216616095156,0.30477783383904844
1959,0.92,0.5932899752004279,0.3267100247995721
13968,0.043,0.12191560269864826,-0.07891560269864827
1071,0.27,0.5358219695496798,-0.26582196954967974
16609,0.87,0.3484632326510974,0.5215367673489026
11135,0.18,0.18902200065643676,-0.009022000656436768
10580,0.02,0.352778214119702,-0.332778214119702
6175,0.93,0.47640613411157595,0.4535938658884241
852,0.26,0.3578556942503916,-0.09785569425039159
5531,0.26,0.15380409482770538,0.10619590517229463
2064,0.34,0.343055322438515,-0.0030553224385149735
4469,0.1,0.22231650944275472,-0.12231650944275471
12210,0.0075,0.1449755657527491,-0.1374755657527491
7333,0.012,0.32456918307884675,-0.31256918307884674
20150,0.2,0.5001139334483262,-0.3001139334483262
3965,0.11,0.12507764702043284,-0.015077647020432836
14162,0.17,0.28806574753834624,-0.11806574753834623
4561,0.62,0.7626431915367375,-0.14264319153673755
19838,0.64,0.43183001019997647,0.20816998980002355
18814,0.72,0.31931448291494624,0.40068551708505373
3904,0.73,0.42292730425341785,0.30707269574658214
16554,0.558,0.34364048450119944,0.2143595154988006
12937,0.12,0.18886312802010097,-0.06886312802010097
8162,0.28,0.5371461856299096,-0.25714618562990954
10243,0.046,0.13762881585472236,-0.09162881585472236
4551,0.22,0.5664000863630287,-0.34640008636302877
16550,0.09,0.36562341772257967,-0.2756234177225797
12597,0.062,0.28109036455486003,-0.21909036455486003
10825,0.032,0.09506491123556765,-0.06306491123556765
9959,0.02,0.3076570629260096,-0.28765706292600957
7634,0.03,0.18295243413972384,-0.15295243413972384
8483,0.0033,0.11266707689777186,-0.10936707689777186
17272,0.83,0.5416641156153816,0.2883358843846183
7427,0.66,0.5740142064828734,0.08598579351712665
14014,0.02,0.13926108463702538,-0.11926108463702538
19021,0.53,0.584180502935054,-0.05418050293505394
9804,0.0077,0.27765794474371086,-0.2699579447437109
5436,0.051,0.1513269392509921,-0.10032693925099212
2737,0.011,0.41991018332228824,-0.40891018332228823
3261,0.008,0.4817041462218822,-0.47370414622188217
8979,0.81,0.4981719539071192,0.31182804609288084
6987,0.126,0.40694404640130766,-0.28094404640130766
15620,0.27,0.36467665099060875,-0.09467665099060874
12090,0.25,0.36546968489329407,-0.11546968489329407
10056,0.018,0.11650655867414944,-0.09850655867414944
2980,0.0024,0.07561780922112687,-0.07321780922112688
4735,0.31,0.20135878380993613,0.10864121619006387
17490,0.07,0.4459838705332379,-0.3759838705332379
14998,0.1174,0.2544784470128254,-0.1370784470128254
8239,0.19,0.07513640530468657,0.11486359469531343
3178,0.78,0.4721630687078716,0.3078369312921284
14095,0.002,0.16558605646307215,-0.16358605646307214
14705,0.56,0.6811954267284509,-0.12119542672845085
9832,0.28,0.28816090936437183,-0.008160909364371804
11798,0.46,0.5097787132903322,-0.04977871329033218
20106,0.0612,0.28808988931082286,-0.22688988931082285
2871,0.84,0.4403122721083311,0.39968772789166884
20163,0.82,0.43522004801935654,0.3847799519806434
779,0.005,0.0800106236018141,-0.0750106236018141
10336,0.076,0.20713212464033204,-0.13113212464033203
979,0.123,0.26277392097080077,-0.13977392097080077
10638,0.15,0.26025178749456135,-0.11025178749456135
6496,0.8,0.18962519150603582,0.6103748084939642
5725,0.02,0.07835342990229993,-0.05835342990229993
6598,0.68,0.5575512131635432,0.12244878683645688
4388,0.68,0.5783683094340892,0.10163169056591081
4269,0.41,0.28687690486145156,0.12312309513854841
9414,0.44,0.427583959409608,0.012416040590391975
3716,0.26,0.3063061069838466,-0.04630610698384657
3694,0.73,0.4078853672533087,0.3221146327466913
8974,0.42,0.4390523557266766,-0.01905235572667663
1938,0.85,0.6467188169214357,0.20328118307856424
7622,0.48,0.34941691264618485,0.13058308735381513
9783,0.01,0.1646787091960413,-0.1546787091960413
1622,0.21,0.39470054811102556,-0.18470054811102557
11450,0.71,0.40792527779517906,0.3020747222048209
4485,0.01,0.2870691154939947,-0.2770691154939947
10343,0.67,0.24619776529930942,0.4238022347006906
11815,0.0007,0.03852337508746201,-0.03782337508746201
18424,0.2,0.4424982085297178,-0.24249820852971776
13064,0.49,0.5280803629403328,-0.03808036294033279
14624,0.24,0.3240397894342539,-0.08403978943425389
10194,0.011,0.19525542438415944,-0.18425542438415943
18737,0.04,0.2513757397158246,-0.2113757397158246
3121,0.99,0.7539084979700612,0.23609150202993878
10260,0.023,0.06352018267529635,-0.040520182675296355
913,0.38,0.34984405533002744,0.030155944669972568
12638,0.59,0.4467038754579926,0.14329612454200735
18825,0.1686,0.27597113207374013,-0.10737113207374013
18137,0.22,0.1472190671277281,0.07278093287227191
8973,0.85,0.5443176616372938,0.3056823383627062
17664,0.001,0.010246894036033571,-0.00924689403603357
6156,0.04,0.22678932970768584,-0.18678932970768583
6520,0.381,0.35357314858642575,0.02742685141357426
19064,0.84,0.35857478137001925,0.4814252186299807
8226,0.09,0.12745393177166048,-0.03745393177166048
7752,0.92,0.5844243320403129,0.3355756679596872
19039,0.96,0.45668697210586534,0.5033130278941347
7015,0.77,0.3961841853147271,0.3738158146852729
2542,0.06057,0.019075555034456293,0.041494444965543706
18664,0.02,0.294888752929223,-0.274888752929223
18603,0.2,0.3389254922470109,-0.1389254922470109
5106,0.54,0.4933304868891164,0.04666951311088363
18073,0.14,0.3021722948599921,-0.16217229485999207
15396,0.028,0.6070577007535343,-0.5790577007535342
7740,0.64,0.437689533283675,0.20231046671632502
3652,0.028,0.34904686710923877,-0.32104686710923874
17689,0.53,0.32560014316675534,0.2043998568332447
620,0.001,0.3120365777355116,-0.3110365777355116
2931,1.0,0.360329697810326,0.639670302189674
13843,0.22,0.3334269192883412,-0.11342691928834117
5423,0.27,0.32610782839574065,-0.05610782839574063
7453,0.92,0.24582336681316888,0.6741766331868312
13955,0.218,0.3284957169710615,-0.1104957169710615
18617,0.51,0.31404670126604983,0.19595329873395018
19644,0.22,0.3971604956009426,-0.17716049560094257
8020,0.03,0.3709650221018051,-0.3409650221018051
8003,0.03,0.37144504756721974,-0.3414450475672197
13308,0.45,0.453201779800893,-0.0032017798008929788
15067,0.48,0.3183641136475088,0.1616358863524912
3504,0.024,0.08313020321917763,-0.059130203219177634
3106,0.58,0.6753591177968765,-0.09535911779687656
2388,0.46,0.34225089268683134,0.11774910731316868
11110,0.58,0.39254577408879154,0.18745422591120842
4530,0.77,0.2797035453455527,0.4902964546544473
4618,0.079,0.08615113384739181,-0.0071511338473918135
11909,0.001,0.24893938314313707,-0.24793938314313707
19431,0.37,0.4134359700193729,-0.04343597001937288
6120,0.046,0.39515906795147093,-0.34915906795147095
12278,0.44,0.4559380128800237,-0.015938012880023722
10346,0.29,0.3871756429992452,-0.0971756429992452
5050,0.016,0.3456980297801951,-0.3296980297801951
731,0.83,0.41289358493768386,0.4171064150623161
5147,0.22,0.3383990300546562,-0.11839903005465621
17283,0.35,0.4830950922481298,-0.13309509224812982
18673,0.63,0.34053651683556835,0.28946348316443166
12703,0.75,0.5199817770383341,0.23001822296166585
12646,0.91,0.6752084381785068,0.2347915618214932
14370,0.74,0.40607352384857787,0.3339264761514221
12199,0.004,0.08739270639886021,-0.0833927063988602
18117,0.23,0.17696530608344657,0.05303469391655344
9449,0.022,0.06456261683030323,-0.04256261683030323
14286,0.12,0.2136329137269711,-0.0936329137269711
3718,0.25,0.28474077088558913,-0.034740770885589134
18055,0.02,0.0699781460844277,-0.0499781460844277
17352,0.41,0.24430639474317115,0.16569360525682883
16614,0.096,0.6437751408639578,-0.5477751408639578
17948,0.34,0.35855343425416386,-0.018553434254163836
609,0.0276,0.19774972074502797,-0.170149720745028
6918,0.72,0.786933007638112,-0.06693300763811205
10564,0.17,0.41486178687775904,-0.24486178687775903
12643,0.39,0.5170305480526353,-0.12703054805263525
4438,0.08,0.37264371578973254,-0.29264371578973253
3770,0.54,0.24998492924024662,0.2900150707597534
8234,0.09,0.15910697458944578,-0.06910697458944579
2584,0.00222,0.01582573483840599,-0.013605734838405992
9893,0.56,0.5885282641122371,-0.02852826411223708
6234,0.856,0.5926169668391718,0.26338303316082823
19914,0.62,0.3695253084147904,0.2504746915852096
4503,0.17,0.31812984369236075,-0.14812984369236074
7965,0.51,0.30801421756579633,0.20198578243420368
12333,0.72,0.710452766251827,0.009547233748173012
1478,0.6,0.39588434346030527,0.2041156565396947
17957,0.34,0.2623682913479331,0.07763170865206692
876,0.52,0.3551531090709855,0.1648468909290145
12716,0.47,0.5379772510213734,-0.06797725102137342
9831,0.43,0.23196246738662213,0.19803753261337786
18332,0.03,0.6586126473210332,-0.6286126473210332
1581,0.558,0.23993403886042777,0.3180659611395723
14663,0.32,0.4000395564090911,-0.0800395564090911
1272,0.6,0.5684084900880473,0.0315915099119527
19341,0.55,0.3787814179964847,0.17121858200351536
7876,0.36,0.5676998450751021,-0.20769984507510209
10556,0.007,0.2942454657382988,-0.2872454657382988
18487,0.58,0.41550532314223293,0.16449467685776703
2147,0.424,0.23205612797547415,0.19194387202452584
19081,0.1,0.5053081529100693,-0.4053081529100693
3863,0.72,0.41254134340537774,0.30745865659462224
17802,0.82,0.6498685568779696,0.17013144312203032
19432,0.07,0.28191095876809447,-0.21191095876809446
13821,0.41,0.3922625347460113,0.01773746525398867
15548,0.73,0.5117605826509164,0.2182394173490836
14097,0.388,0.06923087550540757,0.31876912449459244
16950,0.579,0.6642521984009389,-0.0852521984009389
13440,0.046,0.2889270965159327,-0.2429270965159327
15448,0.28,0.41387688590332833,-0.1338768859033283
3262,0.008,0.40449120402017247,-0.39649120402017246
17493,0.22,0.49297051279124887,-0.27297051279124884
767,0.055,0.2648265989090557,-0.2098265989090557
14751,0.401,0.3953569036174441,0.0056430963825559455
8223,0.015,0.13506257789852597,-0.12006257789852597
72,0.2,0.5801594323080973,-0.3801594323080973
17787,0.07,0.8115366686232688,-0.7415366686232687
2469,0.089,0.03657952357890437,0.052420476421095624
12851,0.028,0.18417123167912516,-0.15617123167912517
7260,0.107,0.10912267547243035,-0.0021226754724303493
4497,0.157,0.3211831353082685,-0.16418313530826847
9438,0.01,0.06339042794595234,-0.05339042794595234
12664,0.6,0.5353619667779862,0.06463803322201378
14242,0.81,0.38140469183004233,0.4285953081699577
9128,0.33,0.1803819249739388,0.14961807502606123
6335,0.83,0.44021040672161016,0.3897895932783898
6824,0.0285,0.2098651408463478,-0.1813651408463478
8791,0.11,0.16350987068862827,-0.05350987068862827
10662,0.22,0.2813131639525963,-0.06131316395259631
5394,0.06,0.4109435031580193,-0.3509435031580193
5991,1.0,0.8146285636369642,0.18537143636303577
11843,0.077,0.16101296264308565,-0.08401296264308565
7167,0.62,0.5512235576967383,0.06877644230326174
6178,0.56,0.6067696394168477,-0.04676963941684764
15522,0.852,0.47109435869732474,0.38090564130267524
12641,0.44,0.5016716358765015,-0.06167163587650154
17744,0.91,0.6952924554656579,0.21470754453434215
13609,0.12,0.28455119584636035,-0.16455119584636035
10364,0.03,0.09908226860588126,-0.06908226860588126
12221,0.54,0.5725153856954581,-0.03251538569545809
9662,0.008,0.06418664125573831,-0.05618664125573831
3112,1.0,0.7547001789789833,0.24529982102101666
11145,0.11,0.23992523079269162,-0.12992523079269164
18407,0.97,0.7950945218025569,0.17490547819744307
14109,0.1,0.3001404192525173,-0.20014041925251727
8696,0.42,0.23881195977417524,0.18118804022582474
18141,0.17,0.16816239251531465,0.0018376074846853663
13725,0.21,0.6386396473645655,-0.4286396473645655
5390,0.58,0.3673203530805809,0.21267964691941904
9226,0.048,0.15753492400247934,-0.10953492400247934
18593,0.18,0.3774677298848606,-0.1974677298848606
14387,0.442,0.5825224634392977,-0.1405224634392977
5736,0.49,0.3753472473030879,0.11465275269691211
3648,0.08,0.09452683564811587,-0.014526835648115868
10786,0.092,0.06594086607331368,0.026059133926686323
10639,0.15,0.19771887811404718,-0.04771887811404718
12015,0.16,0.2540565724083439,-0.09405657240834389
5671,0.21,0.3079189960351036,-0.0979189960351036
18343,0.8,0.736309978210006,0.06369002178999406
4818,0.046,0.3698028811039235,-0.3238028811039235
17264,0.81,0.6266116565906523,0.18338834340934773
877,0.68,0.3928303149703795,0.28716968502962054
10847,0.862,0.3504161744313341,0.5115838255686659
13039,0.001,0.1918917835747032,-0.1908917835747032
8467,0.0143,0.15680598496049417,-0.14250598496049416
15127,0.0111,0.03734988263563738,-0.026249882635637378
19693,0.04,0.3323670696935964,-0.29236706969359644
2578,0.00198,0.2990472888111749,-0.29706728881117495
7972,0.33,0.36818189646834165,-0.038181896468341636
13014,0.03,0.14808314195780742,-0.11808314195780742
7007,0.35,0.5509610005482196,-0.20096100054821964
13758,0.48,0.6204396128647149,-0.14043961286471496
11856,0.139,0.21621763618831757,-0.07721763618831756
13893,0.13,0.299582574103596,-0.169582574103596
10241,0.1,0.12768335369300574,-0.02768335369300573
19735,0.58,0.4996838191812272,0.08031618081877279
17794,0.96,0.5521212950846279,0.40787870491537204
2866,0.52,0.47952598987112616,0.04047401012887386
11791,0.52,0.49067445106472973,0.029325548935270285
11760,0.62,0.4945991718402123,0.1254008281597877
5060,0.22,0.5789568261927269,-0.35895682619272695
3155,0.74,0.36322838516487144,0.37677161483512855
12532,0.37,0.3478272166459217,0.022172783354078296
756,0.83,0.47283036633984515,0.3571696336601548
3260,0.32,0.48690613812168326,-0.16690613812168326
13278,0.019,0.2000595929335871,-0.18105959293358712
7703,0.95,0.722650072399925,0.227349927600075
6394,0.978,0.5704815207679407,0.4075184792320593
6252,0.79,0.5190722973239605,0.2709277026760395
2551,0.00324,0.18121474381698233,-0.17797474381698233
18112,0.14,0.21303131216907792,-0.0730313121690779
18299,0.74,0.4922957753383632,0.24770422466163677
4386,0.76,0.5626234690631149,0.19737653093688512
926,0.18,0.11372594301996419,0.0662740569800358
19456,0.1105,0.31431165790494403,-0.20381165790494404
5842,0.529,0.4364261180474338,0.09257388195256622
5136,0.54,0.23421714541707417,0.30578285458292587
8062,0.49,0.4313245094349419,0.05867549056505811
6436,0.44,0.17428535833548325,0.26571464166451675
3626,0.25,0.13935199334383924,0.11064800665616076
16633,0.28,0.4578691180583645,-0.17786911805836447
13035,0.006,0.08750741396119593,-0.08150741396119593
2939,0.69,0.5821065219665774,0.10789347803342253
894,0.15,0.16842857674694398,-0.01842857674694398
2246,0.03,0.48169420212304437,-0.45169420212304434
5929,0.237,0.2277722448277251,0.009227755172274893
7992,0.001,0.2927307211826411,-0.2917307211826411
14391,0.582,0.4915368866077966,0.09046311339220336
7952,0.96,0.3727615740161297,0.5872384259838703
4247,0.76,0.2799348309481644,0.4800651690518356
19291,0.46,0.3674283334080067,0.09257166659199334
20063,0.033,0.17668009144509295,-0.14368009144509294
6495,0.08,0.4699300721504822,-0.3899300721504822
10046,0.0021,0.2826594226871734,-0.28055942268717343
13732,0.31,0.45990506200694137,-0.14990506200694137
10350,0.05,0.4264645699025068,-0.3764645699025068
15140,0.016,0.027668704109261644,-0.011668704109261643
15373,0.94,0.5571957129610263,0.3828042870389736
2443,0.46,0.3653870893232175,0.09461291067678251
11528,0.248,0.24703407676305114,0.0009659232369488568
3161,0.4,0.4126080741965316,-0.012608074196531593
19090,0.778,0.6132463246612889,0.1647536753387111
5398,0.15,0.245193732828471,-0.09519373282847102
3629,0.2,0.21629010797734188,-0.016290107977341872
9817,0.0047,0.11814839265531785,-0.11344839265531785
19362,0.55,0.34240788508094194,0.2075921149190581
1113,0.36,0.4304517894550373,-0.07045178945503733
19720,0.45,0.42497227882803174,0.025027721171968276
6702,0.555,0.31831689164175025,0.2366831083582498
10367,0.37,0.2355853254401144,0.1344146745598856
519,0.42,0.27914595191515235,0.14085404808484764
5254,0.64,0.43032913594961314,0.20967086405038687
19257,0.93,0.5875854929907535,0.3424145070092466
17818,0.3,0.4985413531307876,-0.19854135313078763
15465,0.15,0.23439188394665994,-0.08439188394665995
14492,0.005,0.19896627731727423,-0.19396627731727423
2739,0.68,0.3500105019954803,0.32998949800451977
534,0.19,0.49507715524269713,-0.30507715524269713
10653,0.82,0.3810724343245979,0.43892756567540203
14828,0.22,0.1761065364555449,0.043893463544455114
18351,0.83,0.3822027642230186,0.4477972357769814
12766,0.69,0.27064441674244566,0.4193555832575543
8323,0.2,0.22145206624795782,-0.021452066247957813
3735,0.218,0.4840018562422871,-0.2660018562422871
19777,0.78,0.31114153119199206,0.46885846880800797
19820,0.56,0.3163516827574054,0.24364831724259467
20038,0.13,0.3616246802287572,-0.2316246802287572
12273,0.52,0.6582658985887682,-0.13826589858876814
1472,0.11,0.47417692840298864,-0.36417692840298865
12711,0.87,0.5379772510213734,0.3320227489786266
1199,0.33,0.33735090705025933,-0.007350907050259314
10621,0.2,0.17210148274672935,0.027898517253270666
848,0.27,0.3282646970537638,-0.0582646970537638
1273,0.64,0.5450244140353837,0.0949755859646163
19213,0.44,0.42374858240218577,0.016251417597814233
19753,0.34,0.26370945508766946,0.07629054491233056
14227,0.05,0.2937138538751752,-0.2437138538751752
6033,0.81,0.6778176867171313,0.13218231328286878
2140,0.0035,0.31130942102777187,-0.30780942102777187
14775,0.36,0.17914168437733968,0.1808583156226603
2059,0.43,0.32173580442802024,0.10826419557197975
14279,0.18,0.49324693504065376,-0.31324693504065376
18498,0.006,0.0919561758358054,-0.08595617583580539
3244,0.07,0.34056434918290224,-0.27056434918290223
7927,0.01,0.6503226364127788,-0.6403226364127788
15464,0.36,0.23419784153767825,0.12580215846232173
827,0.39,0.26943203091511747,0.12056796908488254
3212,0.79,0.5550312668945153,0.23496873310548472
10440,0.84,0.669366638716313,0.170633361283687
1514,0.002,0.20466919192012253,-0.20266919192012253
8137,0.16,0.27309585305084144,-0.11309585305084144
15538,0.88,0.4517898129554788,0.4282101870445212
17942,0.002,0.22131065010781517,-0.21931065010781517
12917,0.06,0.13944071086824342,-0.07944071086824342
9114,0.39,0.17892735731266435,0.21107264268733567
10790,0.048,0.0635714545356344,-0.015571454535634396
14702,0.68,0.6030033357664604,0.07699666423353968
14024,0.011,0.09475760563450103,-0.08375760563450103
4691,0.9,0.5842531742027439,0.3157468257972561
5167,0.517,0.4960736609226458,0.020926339077354195
4401,0.49,0.2902308257732345,0.1997691742267655
10812,0.003,0.10308409044879974,-0.10008409044879973
15615,0.52,0.4356688353925261,0.08433116460747392
19828,0.02,0.5046715524822839,-0.4846715524822839
1448,0.03,0.3188801226351158,-0.28888012263511575
6982,0.099,0.37105177740910944,-0.27205177740910946
5157,0.97,0.782591190306537,0.18740880969346296
8778,0.24,0.20384228636435672,0.03615771363564327
4614,0.51,0.3895465727048616,0.12045342729513842
6151,0.43,0.31867025986257846,0.11132974013742153
12317,0.29,0.6071488333149635,-0.3171488333149635
9991,0.002,0.13070858465229532,-0.12870858465229532
122,0.67,0.6290673880186426,0.04093261198135745
15922,0.47,0.6203639267176189,-0.1503639267176189
5737,0.78,0.48901063682036805,0.290989363179632
4296,0.05,0.430351159529108,-0.38035115952910803
3818,0.24,0.36510618198649225,-0.12510618198649226
4178,0.14,0.4183035333087821,-0.2783035333087821
18070,0.55,0.13156743898798756,0.4184325610120125
10055,0.109,0.08846241688406031,0.020537583115939687
15213,0.11,0.10129754846664529,0.008702451533354708
14518,0.51,0.2533963928102552,0.2566036071897448
314,0.024,0.20259068726890625,-0.17859068726890626
2200,0.21,0.20310503415049527,0.0068949658495047195
11761,0.56,0.5089774687902471,0.051022531209752975
16915,0.006,0.18163034965542443,-0.17563034965542443
5659,0.282,0.3278252138429843,-0.045825213842984325
6692,0.105,0.42809802435585353,-0.32309802435585355
7002,0.094,0.17930170001723386,-0.08530170001723386
17440,0.78,0.5665985579367486,0.2134014420632514
1343,0.3604,0.2406383105514123,0.1197616894485877
19153,0.08,0.18718968616075532,-0.10718968616075532
10655,0.42,0.4736331036430219,-0.05363310364302193
17402,0.29,0.33055411885934566,-0.04055411885934568
12403,0.49,0.5782629982989027,-0.08826299829890272
420,0.3,0.24325563193819297,0.05674436806180702
6570,0.304,0.37419550922905814,-0.07019550922905815
9655,0.032,0.08437535558858128,-0.05237535558858128
15728,0.1,0.6019565324646157,-0.5019565324646157
8399,0.11,0.23500129243687384,-0.12500129243687386
8264,0.0282,0.4943319986660094,-0.4661319986660094
3114,0.94,0.7468690790390043,0.1931309209609956
2468,0.033,0.11557149758025381,-0.08257149758025381
15635,0.99,0.524589494926147,0.46541050507385295
9406,0.3,0.34611920573097116,-0.04611920573097117
16934,0.95,0.3050953554713784,0.6449046445286215
2967,0.002,0.052970138962445235,-0.05097013896244523
3124,0.59,0.8087659544569539,-0.2187659544569539
14975,0.105,0.09693642502426053,0.008063574975739465
12350,0.59,0.47135298739172865,0.11864701260827132
1275,0.45,0.4617427279524601,-0.011742727952460064
9089,0.31,0.3478036482763068,-0.03780364827630678
12161,0.106,0.4741871142236448,-0.3681871142236448
19635,0.57,0.4195290403294446,0.15047095967055535
16643,0.021,0.337995107169138,-0.316995107169138
10319,0.48,0.4072814268377505,0.0727185731622495
9602,0.01,0.10596178702528508,-0.09596178702528509
10366,0.06,0.07588569025730307,-0.015885690257303076
7203,0.63,0.5515962776406813,0.0784037223593187
1570,0.061,0.1427498582813549,-0.08174985828135489
4463,0.26,0.19173672162941896,0.06826327837058105
8532,0.084,0.7825187720806679,-0.6985187720806679
2445,0.5,0.409223967939143,0.09077603206085699
132,0.02,0.304656600548786,-0.284656600548786
15226,0.29,0.33336843746254535,-0.04336843746254537
3630,0.05,0.21629010797734188,-0.1662901079773419
19930,0.75,0.4121582693059871,0.3378417306940129
9802,0.22,0.26349165306672684,-0.04349165306672684
11790,0.53,0.4931219828783331,0.03687801712166694
2231,0.0014,0.34779056410902315,-0.34639056410902314
9132,0.066,0.3148605976376054,-0.24886059763760537
16899,0.014,0.2612808596911179,-0.2472808596911179
18289,0.05,0.43310287638490075,-0.38310287638490076
17557,0.44,0.43388097824448585,0.0061190217555141535
7800,0.07,0.13307394255864252,-0.06307394255864252
4780,0.57,0.49096274839382287,0.07903725160617708
15840,0.38,0.5687560637668229,-0.18875606376682286
13161,0.46,0.43635157548191605,0.023648424518083966
14382,0.18,0.27588642993408774,-0.09588642993408775
12939,0.28,0.210594574534881,0.06940542546511902
4088,0.96,0.7611608530368051,0.19883914696319482
6434,0.55,0.4445702632781754,0.10542973672182465
12016,0.25,0.19467829444249893,0.05532170555750107
17879,0.01,0.2979678722515286,-0.2879678722515286
9433,0.014,0.029489419629561697,-0.015489419629561697
9161,0.363,0.16089187530945637,0.20210812469054362
7867,0.1,0.4296120153027104,-0.32961201530271045
2016,0.85,0.4625549457463937,0.38744505425360626
13853,0.04,0.15338329569419887,-0.11338329569419886
18639,0.95,0.37643564989911577,0.5735643501008842
1013,0.74,0.1783779197162669,0.5616220802837331
7641,0.95,0.6755668994969237,0.27443310050307623
5144,0.25,0.3315305599966279,-0.0815305599966279
5063,0.1,0.2735466113893612,-0.1735466113893612
2001,0.85,0.4951265723421846,0.3548734276578154
2617,0.4,0.3986384446715553,0.0013615553284447302
18757,0.96,0.3546337840915363,0.6053662159084636
19233,0.63,0.3528270682497778,0.27717293175022223
13197,0.23,0.7148943855889046,-0.48489438558890463
8279,0.874,0.3600076712223229,0.5139923287776771
11156,0.12,0.12281628129739441,-0.0028162812973944185
5902,0.52,0.25880453745067167,0.26119546254932835
7644,0.99,0.665931165039454,0.32406883496054595
11594,0.026,0.24014764575236833,-0.21414764575236833
11794,0.49,0.5097787132903322,-0.019778713290332206
4096,0.98,0.7609406561619682,0.21905934383803183
2039,0.48,0.24126855021379512,0.23873144978620486
13909,0.25,0.17164151938332164,0.07835848061667836
7227,0.82,0.3511024898602243,0.46889751013977565
9708,0.0073,0.013458861963950686,-0.006158861963950686
3101,0.53,0.6760678867058301,-0.14606788670583004
6991,0.097,0.28719806955485666,-0.19019806955485666
10588,0.03,0.1687762075147619,-0.1387762075147619
7301,0.087,0.503428423194008,-0.4164284231940081
3886,0.64,0.5249720969450333,0.11502790305496668
2878,1.0,0.4111068838059907,0.5888931161940093
6499,0.5,0.35495831803924605,0.14504168196075395
17273,0.88,0.5918046084009314,0.2881953915990686
8410,0.48,0.5587944812569842,-0.07879448125698418
905,0.059,0.3857882839297,-0.3267882839297
4627,0.001,0.21240713541004583,-0.21140713541004583
18513,0.34,0.49322362802207664,-0.15322362802207662
17715,0.82,0.7282748974121764,0.09172510258782351
18496,0.03,0.32964291064079015,-0.2996429106407902
15617,0.46,0.5574060770092191,-0.09740607700921905
19033,0.84,0.7468229970143412,0.09317700298565879
17286,0.28,0.49091630536907344,-0.2109163053690734
886,0.2,0.2638318376261232,-0.06383183762612321
1975,0.716,0.7587144807723101,-0.042714480772310104
7500,0.48,0.5436483981647249,-0.0636483981647249
13061,0.001,0.08180725521670856,-0.08080725521670856
13593,0.56,0.18211285046174505,0.377887149538255
14152,0.4,0.3645485014590948,0.035451498540905235
19357,0.71,0.38106367352010934,0.32893632647989063
12395,0.01,0.3081458111142021,-0.2981458111142021
3647,0.02,0.08283722316721481,-0.06283722316721481
10545,0.89,0.5200221711721542,0.3699778288278458
7197,0.66,0.5449493098549811,0.1150506901450189
4772,0.94,0.4334933293358722,0.5065066706641277
7655,0.48,0.3888157384206301,0.09118426157936987
10874,0.638,0.3853591743031396,0.2526408256968604
13192,0.05,0.21902386340686,-0.16902386340686
19351,0.51,0.4553851758322034,0.054614824167796616
7326,0.13,0.348310764366596,-0.21831076436659602
9837,0.18,0.24630305361885058,-0.06630305361885058
11098,0.0634,0.22598924712106672,-0.1625892471210667
10819,0.022,0.10167423980282,-0.07967423980282001
11698,0.11,0.30079122779172585,-0.19079122779172586
16697,0.074,0.13972817751437905,-0.06572817751437905
956,0.01,0.09654340475570428,-0.08654340475570428
2510,0.089,0.10919014551385883,-0.020190145513858837
19654,0.15,0.4118397691427564,-0.2618397691427564
16948,0.705,0.5985499444728668,0.10645005552713316
1627,0.136,0.28911030473449556,-0.15311030473449555
7893,0.63,0.7429370165762862,-0.11293701657628619
6137,0.022,0.24352673709647454,-0.22152673709647455
4573,0.3,0.04410372381896621,0.2558962761810338
6859,0.31,0.3210673260174423,-0.011067326017442314
14261,0.55,0.33876704771844324,0.2112329522815568
4622,0.041,0.11338175235530867,-0.07238175235530867
8035,0.54,0.14070528322344142,0.3992947167765586
18106,0.25,0.172772984016689,0.077227015983311
19765,0.63,0.3417651802628905,0.2882348197371095
1814,0.073,0.28368356301855047,-0.21068356301855046
9672,0.043,0.2632939168613434,-0.22029391686134342
9105,0.429,0.2727738606598623,0.15622613934013768
18074,0.11,0.3021722948599921,-0.1921722948599921
4151,0.91,0.6374836620253479,0.27251633797465213
392,0.74,0.42632695051044883,0.31367304948955116
18057,0.24,0.4160934032293923,-0.17609340322939232
18054,0.01,0.08268220213016497,-0.07268220213016498
18599,0.089,0.3208545447981435,-0.23185454479814352
