Tag,actual_y,estimated_y,error_of_y(actual_y-estimated_y),std_of_estimated_y
12658,0.85,0.8488887419908424,0.0011112580091575675,0.195302407961469
13394,0.73,0.635783798399241,0.09421620160075894,0.21084289983844673
4393,0.79,0.5961187179329349,0.19388128206706512,0.17675392703041912
1070,0.001,0.08946419419200846,-0.08846419419200846,0.206709173764133
13924,0.18,0.155730972628499,0.024269027371500995,0.1975640539181926
5514,0.162,0.08158227754319874,0.08041772245680126,0.18372060563647252
1576,0.002,0.14589475233452412,-0.14389475233452412,0.18701461895048116
1035,0.1525,0.11810300281906361,0.03439699718093639,0.19400877093660263
3522,0.29,0.34939404097824167,-0.05939404097824169,0.20964053984673325
13861,0.04,0.16224732738044473,-0.12224732738044472,0.2086777498279181
2207,0.49,0.28221655986217165,0.20778344013782835,0.18744002085965705
8981,0.056,0.16663984761710884,-0.11063984761710885,0.21134169096817476
3091,0.77,0.6559350283190533,0.11406497168094676,0.17724857040248262
11010,0.037,0.07125634108985185,-0.03425634108985185,0.19650891778356547
18953,0.067,0.14213704906211064,-0.07513704906211063,0.21869535523668526
17324,0.93,0.5288498004178808,0.4011501995821193,0.19731992202143667
4932,0.49,0.475820928911002,0.014179071088998019,0.20878607758667847
6488,0.59,0.4887076848492512,0.10129231515074877,0.1882976072565142
18576,1.0,0.8383629633868722,0.16163703661312778,0.19148074807031434
9527,0.02,0.07992836326674241,-0.059928363266742404,0.20579592597035987
3657,0.14,0.1862860684413006,-0.04628606844130059,0.19005784664304923
9371,0.048,0.14585798258062133,-0.09785798258062132,0.21734000265964387
9120,0.25,0.24128133884989544,0.008718661150104556,0.17990981158129396
6857,0.22,0.24618721631902252,-0.026187216319022516,0.20755016581086472
14019,0.108,0.08850022613312852,0.019499773866871475,0.19601289971969205
19864,0.87,0.8242928814973743,0.045707118502625654,0.20554521488055386
3830,0.63,0.5484066485110387,0.0815933514889613,0.1972467034065491
13982,0.8,0.730944895078276,0.06905510492172406,0.21336173490789587
18863,0.26,0.28111378291731454,-0.021113782917314527,0.21810683771889205
9719,0.005,0.021744539557806697,-0.016744539557806696,0.19481770557370065
17311,0.26,0.3417043955279827,-0.0817043955279827,0.2158459235669743
10524,0.4,0.4228951075640839,-0.02289510756408386,0.20419501805737114
13549,0.007,0.059668724033162424,-0.052668724033162424,0.19006443733465844
18121,0.14,0.1884688761927404,-0.04846887619274037,0.18769721973225903
1584,0.936,0.7695814962688294,0.16641850373117062,0.2054579497334355
14537,0.847,0.594153697307055,0.25284630269294495,0.19773598010879792
2662,0.01,0.11429322114628693,-0.10429322114628693,0.21354730029864133
2580,0.00083,0.011917691479971515,-0.011087691479971514,0.18900833092503241
19244,0.23,0.2584672103556213,-0.028467210355621303,0.21933141188838856
4077,0.76,0.6597262821880463,0.10027371781195371,0.21651207330513864
7245,0.61,0.47232841733523173,0.13767158266476826,0.21123193429587397
4060,0.55,0.571983200479106,-0.021983200479105958,0.20831461107233884
2519,0.025,0.09823376783981214,-0.07323376783981214,0.19798040892327
1282,0.83,0.7166931748812742,0.1133068251187258,0.21546271779305998
18405,0.97,0.7203073722967775,0.24969262770322243,0.20596506100805326
7406,0.88,0.7440678954340718,0.1359321045659282,0.20738303314698137
13638,0.37,0.279911890576494,0.09008810942350598,0.19357991082599443
19673,0.86,0.5420481221564578,0.3179518778435422,0.1926747949887273
2782,0.16,0.18972340464541096,-0.029723404645410956,0.2161357600135791
3192,0.8,0.591314143679033,0.20868585632096703,0.2109520082598474
19734,0.57,0.5584105071873131,0.011589492812686841,0.20908169633908816
7044,0.6,0.5923928771065375,0.007607122893462437,0.20914288522146934
19100,0.014,0.1809011725822603,-0.16690117258226028,0.21468321335165785
20098,0.72,0.5810144727593491,0.13898552724065083,0.21022680730504095
11895,0.82,0.72990706099982,0.09009293900018,0.21269712265666266
13321,0.00091,0.09478667354235792,-0.09387667354235793,0.21815358796936302
14102,0.005,0.22473222805754617,-0.21973222805754616,0.18667363689248137
19399,0.33,0.3815884058944422,-0.05158840589444219,0.21782892809225546
9642,0.8,0.674544420797438,0.125455579202562,0.21335239107073953
19211,0.62,0.5307848040815757,0.0892151959184243,0.2114272002157145
429,0.12,0.20411849461540893,-0.08411849461540893,0.21249622753560596
2847,0.18,0.443761133665009,-0.26376113366500903,0.17443379743231532
18767,0.00088,0.22301701941209173,-0.22213701941209174,0.19423888055476243
2438,0.2,0.1487385494184387,0.05126145058156131,0.1986254035705926
3509,0.004,0.05937404147661657,-0.055374041476616565,0.19673193089097626
12369,0.99,0.836177929385334,0.15382207061466602,0.21857810114518125
434,0.28,0.40996968911141507,-0.12996968911141504,0.1935185192424673
7474,0.12,0.1811204152572595,-0.0611204152572595,0.21853229003402266
1573,0.089,0.14589475233452412,-0.056894752334524124,0.18701461895048116
13021,0.04,0.08993219367848043,-0.04993219367848043,0.20428353576187722
12700,0.68,0.585404260504993,0.0945957394950071,0.18697767589631997
489,0.039,0.3062281097147812,-0.2672281097147812,0.1985551307945097
13474,0.94,0.8145826481481108,0.12541735185188918,0.21733506877340988
13445,0.059,0.13632710843469753,-0.07732710843469753,0.21011261581531032
4677,0.36,0.3857348854991859,-0.0257348854991859,0.20844265176420365
17539,0.58,0.6312956783303495,-0.05129567833034954,0.19541324763655007
1601,0.064,0.10646354899415161,-0.04246354899415161,0.2175282160369051
4725,0.017,0.05141864154196846,-0.034418641541968456,0.20540717764907143
11764,0.39,0.5179806217411085,-0.12798062174110847,0.1827050568104295
6811,0.79,0.6920302936230509,0.09796970637694913,0.2123338053137279
4628,0.001,0.09972880247344018,-0.09872880247344018,0.21335659656199987
3548,0.95,0.7617362205801814,0.18826377941981853,0.19745824112851826
12622,0.78,0.7151657486099464,0.06483425139005361,0.19466730183706032
4157,0.06,0.12924337453065118,-0.06924337453065119,0.18852975119675705
4760,0.395,0.3785245637438294,0.016475436256170595,0.2192615679289828
1613,0.9,0.7232859607337445,0.1767140392662555,0.217772163301243
2991,0.014,0.16548687604713372,-0.1514868760471337,0.2090068873716892
17328,0.1,0.23438044298623642,-0.13438044298623641,0.2144696975748226
14711,0.76,0.7121513990713872,0.04784860092861276,0.19380468806873252
14833,0.09,0.16768693199245166,-0.07768693199245166,0.21363995227658125
15097,0.07,0.10786852015173709,-0.037868520151737084,0.2104374878670315
11141,0.17,0.18543727267976692,-0.015437272679766911,0.19638507911451114
3450,0.64,0.32475917108672053,0.3152408289132795,0.18742652476153954
19965,0.55,0.5198738347973717,0.03012616520262834,0.21785573032151553
11947,0.0359,0.08143220938698215,-0.045532209386982145,0.20832548289307862
1292,0.94,0.7859544240021096,0.15404557599789037,0.21540192277449335
17705,0.11,0.22727001967131455,-0.11727001967131455,0.21412168826472308
9765,0.17,0.23778000107600866,-0.06778000107600865,0.19517501321806496
12590,0.05,0.08392015927709495,-0.03392015927709495,0.19817040512773282
11779,0.95,0.489764994687344,0.46023500531265593,0.1873893500159697
18875,0.47,0.455390849161222,0.014609150838777951,0.2081771191408851
1156,0.012,0.11165672930783302,-0.09965672930783302,0.1948854629782656
11780,0.32,0.489764994687344,-0.16976499468734402,0.1873893500159697
9188,0.04,0.09398522186453112,-0.05398522186453112,0.19719998817301027
1467,0.42,0.33904276428003743,0.08095723571996255,0.20881565707865235
16187,0.37,0.41280022317955395,-0.04280022317955395,0.2111534951866191
1908,0.97,0.7403307132531447,0.22966928674685527,0.21026726817315775
15920,0.71,0.5808250260222523,0.1291749739777477,0.20169215987443503
5079,0.081,0.1536602240772158,-0.0726602240772158,0.20626706482623577
3380,0.16,0.19894776671450642,-0.03894776671450642,0.20926512187378374
9444,0.088,0.041438199623737515,0.04656180037626248,0.19337408752592944
10620,0.16,0.1820795004904075,-0.022079500490407494,0.18891153645671452
3417,0.84,0.6414544567756343,0.19854554322436568,0.18711738298568256
8413,0.64,0.5095604854860777,0.13043951451392233,0.18755248512996894
14491,0.006,0.05626777569218139,-0.05026777569218139,0.21193448498815107
17979,0.15,0.20965987255876342,-0.05965987255876343,0.2033479806512311
5414,0.156,0.28986535575935646,-0.13386535575935646,0.19307426336774824
5980,0.95,0.8162586424672318,0.13374135753276817,0.19315347210444772
5647,0.836,0.6796144081710787,0.1563855918289213,0.18801174438761892
1564,0.136,0.14101030605664752,-0.005010306056647512,0.21168930182551654
11407,0.0024,0.13724283419623182,-0.1348428341962318,0.19485303610901192
11782,0.14,0.489764994687344,-0.349764994687344,0.1873893500159697
16159,0.22,0.2348011492566098,-0.014801149256609802,0.19118571482648927
10642,0.17,0.1778530417858733,-0.007853041785873288,0.19809815043938475
14661,0.47,0.37480905279912274,0.09519094720087723,0.19616293634428497
6009,0.076,0.2082359964155752,-0.1322359964155752,0.19280778348378175
17536,0.8,0.6312956783303495,0.16870432166965055,0.19541324763655007
5104,0.53,0.5115549003111164,0.018445099688883637,0.19484202694489017
9101,0.305,0.32685449130975935,-0.02185449130975936,0.1936756537964941
6340,0.56,0.5899206292756496,-0.029920629275649535,0.21170598704325244
17597,0.05,0.062203479060088884,-0.012203479060088882,0.19693325619587274
18768,0.58,0.46578006531647637,0.1142199346835236,0.20167119582758583
2672,0.55,0.5089741028807309,0.041025897119269183,0.19585098362444317
13407,0.25,0.14569245620874072,0.10430754379125928,0.19612878163730252
757,0.8,0.6269742546861914,0.17302574531380865,0.2076837997726517
2709,0.0209,0.12795974096006468,-0.10705974096006468,0.20948544047130474
3758,0.58,0.5282392020546001,0.051760797945399895,0.20978691801131752
6133,0.016,0.11299389241712199,-0.09699389241712199,0.18621383204236416
2911,0.01,0.5226062093249456,-0.5126062093249456,0.17670482431099493
3059,0.34,0.30345824996325893,0.036541750036741094,0.19142422968877792
12707,0.36,0.585404260504993,-0.22540426050499296,0.18697767589631997
9187,0.01,0.09398522186453112,-0.08398522186453113,0.19719998817301027
1828,0.07,0.1393658920417171,-0.06936589204171709,0.2193473993494859
5057,0.74,0.476718782452016,0.263281217547984,0.18777765467902852
18641,0.82,0.7078124285960761,0.11218757140392388,0.21353700906860795
3745,0.119,0.23240124793976766,-0.11340124793976766,0.21517909102518817
3144,0.053,0.1952325048845947,-0.1422325048845947,0.2004333512251682
8098,0.5,0.35768805524353,0.14231194475647002,0.2074108537240613
3453,0.098,0.32475917108672053,-0.22675917108672053,0.18742652476153954
19833,0.92,0.47564401957514124,0.4443559804248588,0.1973378146470025
4159,0.12,0.12924337453065118,-0.009243374530651188,0.18852975119675705
18484,0.16,0.23346617972816613,-0.07346617972816613,0.21623659039101506
18298,0.82,0.6530001759690196,0.16699982403098035,0.2119150852906871
8080,0.18,0.1376772365838855,0.04232276341611449,0.1834564495876557
7001,0.063,0.11824590153547893,-0.055245901535478925,0.20021331154618108
13789,0.95,0.8648309466422195,0.08516905335778047,0.20667859427751203
6821,0.0029,0.13628199719824774,-0.13338199719824773,0.21587065499272845
4577,0.0095,0.08888755793014019,-0.0793875579301402,0.1805269556744945
12825,0.36,0.34343455098762393,0.016565449012376054,0.21365349170855089
2568,0.0363,0.0491502908935173,-0.012850290893517302,0.2159125258079111
18846,0.8,0.6488099198373011,0.15119008016269897,0.21832138068592566
7729,0.55,0.767834182580931,-0.2178341825809309,0.18532478375785127
17883,0.63,0.433650041234013,0.196349958765987,0.1941041918617481
1959,0.92,0.736918917965855,0.18308108203414508,0.19726127965641735
13968,0.043,0.06982376363696224,-0.026823763636962247,0.21649500912420222
1071,0.27,0.35030137596844907,-0.08030137596844905,0.21581490360797728
16609,0.87,0.6783026764549207,0.1916973235450793,0.21195309606411394
11135,0.18,0.18543727267976692,-0.00543727267976693,0.19638507911451114
10580,0.02,0.15637674279741978,-0.1363767427974198,0.20510443211076002
6175,0.93,0.597578264555842,0.3324217354441581,0.1800688959338891
852,0.26,0.3254041283502536,-0.06540412835025361,0.19101398299138977
5531,0.26,0.21382035900243904,0.04617964099756097,0.20388334139327632
2064,0.34,0.3396523756159573,0.0003476243840427329,0.20260590232052209
4469,0.1,0.14683661032926648,-0.046836610329266476,0.2101282330337481
12210,0.0075,0.07648300189000662,-0.06898300189000661,0.18776683612392042
7333,0.012,0.12917460746033962,-0.11717460746033963,0.21278515903449433
20150,0.2,0.2830229176947531,-0.08302291769475306,0.21662079508109613
3965,0.11,0.12134725656064285,-0.011347256560642852,0.18807941058760844
14162,0.17,0.22635373689176608,-0.056353736891766065,0.20494270042485005
4561,0.62,0.696390560474574,-0.07639056047457404,0.19818128322223397
19838,0.64,0.5723285364605525,0.06767146353944753,0.21558005889779466
18814,0.72,0.6032240164006699,0.11677598359933006,0.2175546648941851
3904,0.73,0.6288942079128195,0.10110579208718051,0.20996817525037434
16554,0.558,0.4810243920430132,0.07697560795698682,0.21388943403591218
12937,0.12,0.15949146446328796,-0.03949146446328797,0.2136562805793875
8162,0.28,0.37967311775634127,-0.09967311775634125,0.21061814596873396
10243,0.046,0.10513208019112033,-0.05913208019112033,0.19383891515183574
4551,0.22,0.4326157354912635,-0.21261573549126347,0.1964169333435306
16550,0.09,0.16017940336643677,-0.07017940336643677,0.2178908482704489
12597,0.062,0.11100044696723685,-0.04900044696723685,0.21793972060362457
10825,0.032,0.07015615501636369,-0.038156155016363685,0.19495937011582726
9959,0.02,0.08682225534325155,-0.06682225534325155,0.21822535242857083
7634,0.03,0.06365628626227537,-0.033656286262275376,0.2167667677190544
8483,0.0033,0.038281340357800564,-0.03498134035780057,0.21633521956105434
17272,0.83,0.7481954276076243,0.08180457239237571,0.2168436773832383
7427,0.66,0.6116519721150337,0.04834802788496628,0.19723201636180937
14014,0.02,0.05603784286729219,-0.03603784286729218,0.21211744720114764
19021,0.53,0.5727189369455392,-0.04271893694553919,0.21351825893340193
9804,0.0077,0.09972253886110188,-0.09202253886110189,0.21344563919000656
5436,0.051,0.09629623379613861,-0.04529623379613861,0.20531551956481225
2737,0.011,0.1276562644913983,-0.1166562644913983,0.2179891016740558
3261,0.008,0.1651419174791801,-0.1571419174791801,0.21478744660322793
8979,0.81,0.7041551328878055,0.10584486711219454,0.20631714338758564
6987,0.126,0.23617988476799925,-0.11017988476799925,0.21258911366179134
15620,0.27,0.32496883593999903,-0.05496883593999902,0.19751085709926655
12090,0.25,0.3212769978143446,-0.0712769978143446,0.20264825761277833
10056,0.018,0.06300707051950927,-0.045007070519509265,0.2061391778370895
2980,0.0024,0.043376235843627986,-0.04097623584362799,0.19520235565978084
4735,0.31,0.26789204607861594,0.042107953921384056,0.20593890532380482
17490,0.07,0.20359832201993988,-0.13359832201993987,0.21386198058463823
14998,0.1174,0.16544029823059817,-0.04804029823059816,0.215769694240795
8239,0.19,0.10848500050571785,0.08151499949428215,0.18808009295693198
3178,0.78,0.6423357622952821,0.13766423770471792,0.20909688795882553
14095,0.002,0.09606839004304285,-0.09406839004304285,0.1929818701664358
14705,0.56,0.6330351406195239,-0.07303514061952388,0.1939629151813933
9832,0.28,0.272016631432269,0.00798336856773102,0.18346491950304752
11798,0.46,0.49732865155552275,-0.03732865155552273,0.18349118862845207
20106,0.0612,0.12118763977985872,-0.05998763977985872,0.2152578547510697
2871,0.84,0.443761133665009,0.39623886633499095,0.17443379743231532
20163,0.82,0.6856235836079139,0.13437641639208608,0.2145880169982824
779,0.005,0.049168708141192896,-0.0441687081411929,0.19811570717827884
10336,0.076,0.13037369953247616,-0.05437369953247616,0.21603034188429865
979,0.123,0.18307698633131,-0.060076986331310006,0.20727876686571592
10638,0.15,0.16802070442104194,-0.01802070442104195,0.1971346440728691
6496,0.8,0.4887076848492512,0.31129231515074884,0.1882976072565142
5725,0.02,0.05556958614684415,-0.03556958614684415,0.1966459751949035
6598,0.68,0.6475240240094946,0.032475975990505446,0.21556256595691867
4388,0.68,0.5961187179329349,0.08388128206706513,0.17675392703041912
4269,0.41,0.36633178932387256,0.04366821067612742,0.21501373936248874
9414,0.44,0.4474428146263777,-0.007442814626377692,0.21441869921120296
3716,0.26,0.26836250227733427,-0.00836250227733426,0.2114528237484654
3694,0.73,0.6182907542908169,0.11170924570918306,0.2092011359129367
8974,0.42,0.4145312587417771,0.005468741258222887,0.2123582290113814
1938,0.85,0.7745323529198802,0.07546764708011977,0.20649760924264962
7622,0.48,0.4122293925683001,0.06777060743169988,0.2106405516759613
9783,0.01,0.12812871059656938,-0.11812871059656939,0.18663379301968286
1622,0.21,0.27765694531856866,-0.06765694531856867,0.20791053785331196
11450,0.71,0.5800855056529386,0.12991449434706137,0.2084900079920809
4485,0.01,0.13902063962219535,-0.12902063962219534,0.20604115958631936
10343,0.67,0.5278785550075794,0.14212144499242063,0.21366349504201387
11815,0.0007,0.028073531941942398,-0.0273735319419424,0.18873220539753024
18424,0.2,0.2761996610923519,-0.07619966109235188,0.21655703784022332
13064,0.49,0.5017262926284081,-0.011726292628408075,0.19513513525728324
14624,0.24,0.2669477138610909,-0.026947713861090905,0.21515394171871408
10194,0.011,0.07135886913291561,-0.06035886913291562,0.2085579019227365
18737,0.04,0.14345945434019783,-0.10345945434019782,0.20686573802138003
3121,0.99,0.7856221946917405,0.20437780530825944,0.17879379699770762
10260,0.023,0.04182109582361243,-0.01882109582361243,0.182557752595402
913,0.38,0.37209676047863616,0.007903239521363847,0.21128575793634774
12638,0.59,0.48341699770784885,0.10658300229215112,0.18811402361524784
18825,0.1686,0.17403064588534828,-0.005430645885348279,0.21191349027900883
18137,0.22,0.16877536496818235,0.05122463503181765,0.18799065498603965
8973,0.85,0.7513517370309226,0.09864826296907736,0.20584713673018915
17664,0.001,0.0016987566936070841,-0.0006987566936070841,0.20553233481193559
6156,0.04,0.23908325464724986,-0.19908325464724985,0.19663134770836957
6520,0.381,0.366349209507841,0.014650790492159005,0.21084901621024701
19064,0.84,0.6369823893489237,0.20301761065107626,0.20863296632290929
8226,0.09,0.12154328338888451,-0.03154328338888451,0.1943492078387235
7752,0.92,0.7930391276050612,0.1269608723949388,0.21256395099666894
19039,0.96,0.803654911531942,0.15634508846805795,0.21492691650206097
7015,0.77,0.605667355775549,0.16433264422445104,0.20815399683540345
2542,0.06057,0.036133023865462854,0.024436976134537144,0.19692225113769124
18664,0.02,0.10790224622407418,-0.08790224622407418,0.21189072315205462
18603,0.2,0.24399422270692034,-0.04399422270692033,0.21629807170683896
5106,0.54,0.5115549003111164,0.028445099688883646,0.19484202694489017
18073,0.14,0.2224722503334517,-0.08247225033345168,0.1838357590437536
15396,0.028,0.2607551112629105,-0.2327551112629105,0.21204447925832764
7740,0.64,0.5043855949531243,0.13561440504687572,0.19502794016305017
3652,0.028,0.1549399662605792,-0.1269399662605792,0.20924508181062385
17689,0.53,0.43388832522916093,0.0961116747708391,0.19568473110670118
620,0.001,0.13062789885981305,-0.12962789885981305,0.21121268289819176
2931,1.0,0.5226062093249456,0.4773937906750544,0.17670482431099493
13843,0.22,0.26175895405538946,-0.04175895405538946,0.19605343948322507
5423,0.27,0.30114459830391954,-0.031144598303919524,0.20449185838285217
7453,0.92,0.6792138717300469,0.24078612826995316,0.21266299503708916
13955,0.218,0.2643112252336886,-0.04631122523368861,0.2108004120977807
18617,0.51,0.4622457335688196,0.047754266431180414,0.21789087813693894
19644,0.22,0.2382763452575669,-0.01827634525756691,0.208829407792548
8020,0.03,0.1446443077374403,-0.1146443077374403,0.2143434329761538
8003,0.03,0.15267190617489398,-0.12267190617489399,0.21364015020992905
13308,0.45,0.45159188430393327,-0.0015918843039332553,0.2121229898947926
15067,0.48,0.390772801631849,0.08922719836815096,0.20714507671671537
3504,0.024,0.04524261044885852,-0.021242610448858522,0.21319369925448806
3106,0.58,0.6559350283190533,-0.0759350283190533,0.17724857040248262
2388,0.46,0.4248355591319793,0.03516444086802073,0.1984246866955285
11110,0.58,0.5131272231014454,0.06687277689855453,0.2114190026477142
4530,0.77,0.5850078344558789,0.18499216554412112,0.19701102366689635
4618,0.079,0.08375119550209814,-0.0047511955020981406,0.19445507368442344
11909,0.001,0.11226740198880134,-0.11126740198880133,0.20810162311882302
19431,0.37,0.38563934343298634,-0.01563934343298634,0.2151011397205304
6120,0.046,0.14691647091466356,-0.10091647091466356,0.21777855014672803
12278,0.44,0.44971929042308956,-0.009719290423089555,0.2048183421342525
10346,0.29,0.31185055080360036,-0.021850550803600377,0.21848425637272742
5050,0.016,0.12242470877268113,-0.10642470877268113,0.21542270524980855
731,0.83,0.7098089980417932,0.12019100195820676,0.21791912192221705
5147,0.22,0.319486720850407,-0.09948672085040702,0.18062518507668787
17283,0.35,0.40743035452928567,-0.05743035452928569,0.2120830120575488
18673,0.63,0.5261957011952823,0.10380429880471775,0.21239292959878886
12703,0.75,0.585404260504993,0.16459573949500705,0.18697767589631997
12646,0.91,0.8088580515043403,0.10114194849565972,0.20971706969758394
14370,0.74,0.6470156524792285,0.09298434752077145,0.2175836771244845
12199,0.004,0.05344457795134183,-0.04944457795134183,0.19300934134097486
18117,0.23,0.1884688761927404,0.04153112380725962,0.18769721973225903
9449,0.022,0.04010523050020093,-0.01810523050020093,0.18754603207029671
14286,0.12,0.16644283188816675,-0.04644283188816675,0.19477743621695048
3718,0.25,0.2616001197784538,-0.011600119778453821,0.2113597608156217
18055,0.02,0.05215431600037018,-0.03215431600037018,0.1957505119853432
17352,0.41,0.32882442729862177,0.0811755727013782,0.207532994179802
16614,0.096,0.4887076848492512,-0.3927076848492512,0.1882976072565142
17948,0.34,0.3465759978248512,-0.0065759978248511874,0.19754131587064971
609,0.0276,0.08053627915725048,-0.05293627915725048,0.2142208947102254
6918,0.72,0.771512002252504,-0.051512002252504074,0.18415193669310836
10564,0.17,0.2902935479956727,-0.12029354799567268,0.20690315992392372
12643,0.39,0.48341699770784885,-0.09341699770784884,0.18811402361524784
4438,0.08,0.1198369347233865,-0.039836934723386494,0.19575054881545367
3770,0.54,0.3916587665140903,0.14834123348590972,0.20423958144670373
8234,0.09,0.10848500050571785,-0.018485000505717858,0.18808009295693198
2584,0.00222,0.011917691479971515,-0.009697691479971515,0.18900833092503241
9893,0.56,0.5867165373006339,-0.026716537300633836,0.2081128243039369
6234,0.856,0.7658811899941248,0.09011881000587518,0.21506535982037897
19914,0.62,0.5465525157020409,0.07344748429795911,0.21855093928721883
4503,0.17,0.2170350327072692,-0.04703503270726919,0.21342178024316732
7965,0.51,0.42686407241453767,0.08313592758546234,0.21399172924389245
12333,0.72,0.711445494611022,0.008554505388977951,0.19517876035013662
1478,0.6,0.44161511581528784,0.15838488418471214,0.1953379223255083
17957,0.34,0.28471951791581995,0.05528048208418007,0.19226448245371566
876,0.52,0.469577005613031,0.05042299438696901,0.20898042927827476
12716,0.47,0.6292568625438859,-0.15925686254388594,0.19439403279252887
9831,0.43,0.27288256401891864,0.15711743598108135,0.18374856720207625
18332,0.03,0.2904873456176427,-0.26048734561764275,0.209328132200008
1581,0.558,0.42354035457243283,0.13445964542756722,0.2076006755799012
14663,0.32,0.37480905279912274,-0.05480905279912274,0.19616293634428497
1272,0.6,0.5840402084703527,0.015959791529647327,0.2027289317546774
19341,0.55,0.5330914873267405,0.016908512673259546,0.2172857724467993
7876,0.36,0.42685847085191914,-0.06685847085191915,0.21172328810539592
10556,0.007,0.1715576839590513,-0.1645576839590513,0.20679541736140794
18487,0.58,0.5093420200016688,0.07065797999833112,0.2138878633277994
2147,0.424,0.37083530464630865,0.05316469535369134,0.21771668092771715
19081,0.1,0.26514666402146764,-0.16514666402146763,0.21068326507152363
3863,0.72,0.6210693492528863,0.09893065074711371,0.21639733406152198
17802,0.82,0.7137681438062329,0.10623185619376707,0.19140072545565212
19432,0.07,0.17577629894715802,-0.10577629894715801,0.2090802686594304
13821,0.41,0.39653041902788616,0.013469580972113815,0.20904498232310736
15548,0.73,0.6355968937410263,0.09440310625897363,0.2080661334452689
14097,0.388,0.22473222805754617,0.16326777194245384,0.18667363689248137
16950,0.579,0.62449129118419,-0.04549129118419004,0.1859584222372651
13440,0.046,0.15542609797483684,-0.10942609797483684,0.2061123406393691
15448,0.28,0.34218574995954343,-0.0621857499595434,0.20799932867606238
3262,0.008,0.12773189307698038,-0.11973189307698037,0.2176737442837057
17493,0.22,0.33734647066223106,-0.11734647066223106,0.20915877866438087
767,0.055,0.12515609756637655,-0.07015609756637656,0.20712250159825119
14751,0.401,0.41067124484550943,-0.009671244845509408,0.21826382812117967
8223,0.015,0.09494865633774235,-0.07994865633774235,0.1949718595585935
72,0.2,0.41878571781634955,-0.21878571781634953,0.19774409984047908
17787,0.07,0.566367245917693,-0.49636724591769305,0.19070139865273555
2469,0.089,0.055181678968556636,0.03381832103144336,0.19512398353455435
12851,0.028,0.07189572294731339,-0.04389572294731339,0.21770528230759045
7260,0.107,0.1037254889167846,0.0032745110832154006,0.19477014948350824
4497,0.157,0.20208514563354976,-0.04508514563354976,0.2152512949092653
9438,0.01,0.041438199623737515,-0.03143819962373751,0.19337408752592944
12664,0.6,0.5261435225609443,0.07385647743905566,0.18205676085590797
14242,0.81,0.5491454760457489,0.2608545239542511,0.19563180696642965
9128,0.33,0.2253370761983329,0.10466292380166711,0.19327528574585115
6335,0.83,0.6165018866685386,0.2134981133314614,0.19888910796576045
6824,0.0285,0.13812122380802228,-0.10962122380802228,0.19924817280460086
8791,0.11,0.16952113085393963,-0.05952113085393963,0.18176276972000158
10662,0.22,0.25582463105589354,-0.035824631055893535,0.19835064674140818
5394,0.06,0.1958981124646043,-0.13589811246460431,0.21140370003522033
5991,1.0,0.8988841109909187,0.1011158890090813,0.19493422156851503
11843,0.077,0.11553213885460323,-0.03853213885460323,0.20607621556779607
7167,0.62,0.5910877918929491,0.028912208107050863,0.21095361395644432
6178,0.56,0.597578264555842,-0.0375782645558419,0.1800688959338891
15522,0.852,0.6194518993438702,0.23254810065612974,0.18538105117246212
12641,0.44,0.48341699770784885,-0.04341699770784885,0.18811402361524784
17744,0.91,0.7868934679342714,0.12310653206572864,0.1990677406669787
13609,0.12,0.16260433519001075,-0.04260433519001075,0.21508419076672328
10364,0.03,0.06876845688830191,-0.03876845688830191,0.19668753395062719
12221,0.54,0.568274879414913,-0.028274879414912912,0.1836096301543139
9662,0.008,0.05714710873473605,-0.04914710873473605,0.18399078714673642
3112,1.0,0.7856221946917405,0.21437780530825945,0.17879379699770762
11145,0.11,0.16807380750892006,-0.058073807508920064,0.2077118317261712
18407,0.97,0.8403344082124808,0.12966559178751913,0.19354088537292724
14109,0.1,0.15618021272805677,-0.05618021272805676,0.21747540959794676
8696,0.42,0.3054757255689069,0.11452427443109309,0.19494178726849073
18141,0.17,0.16877536496818235,0.0012246350318176613,0.18799065498603965
13725,0.21,0.45782881823583427,-0.24782881823583428,0.1974734721251864
5390,0.58,0.48960469455094224,0.09039530544905772,0.20905473460113516
9226,0.048,0.10125242601867834,-0.05325242601867834,0.20875572674005421
18593,0.18,0.2366275734209703,-0.0566275734209703,0.215390274533428
14387,0.442,0.5338100122933385,-0.09181001229333846,0.19681146733700303
5736,0.49,0.45322884946985204,0.036771150530147956,0.21537333098252595
3648,0.08,0.08371143988178181,-0.003711439881781811,0.20134491586843242
10786,0.092,0.06301918306991205,0.028980816930087944,0.18365337678777247
10639,0.15,0.1778530417858733,-0.027853041785873306,0.19809815043938475
12015,0.16,0.22419568261219722,-0.06419568261219721,0.18869112308695313
5671,0.21,0.22584027823803696,-0.015840278238036964,0.21760978611635448
18343,0.8,0.768680067448563,0.03131993255143706,0.19583744640933715
4818,0.046,0.15044881823148515,-0.10444881823148515,0.2149414426560325
17264,0.81,0.7600781230783911,0.04992187692160899,0.2155520702113993
877,0.68,0.5319349334830918,0.1480650665169082,0.20218469559366709
10847,0.862,0.49966890902426847,0.3623310909757315,0.18915205992741477
13039,0.001,0.08260233478504253,-0.08160233478504253,0.20679270648879294
8467,0.0143,0.07115359614150168,-0.056853596141501685,0.20902770073308224
15127,0.0111,0.0210627744503451,-0.0099627744503451,0.19032872103249376
